Date,Country,Distributor,Brand,Operator,Unit Cost,Amount,Unit Price,Sales,Year,Quarter,Month,Month Name,Month & Year,Week Day,Day Name,Week Number,Quarter (Q)
16-11-2018,Chile,Oeschle,Motorola,Tuenti,675,10,950,9500,2018,4,11,Nov,Nov-18,5,Fri,46,Q4
29-09-2020,Portugal,Tottus,Motorola,Tuenti,675,125,950,118750,2020,3,9,Sep,Sep-20,2,Tue,40,Q3
04-11-2020,Ireland,Metro,Motorola,Tuenti,675,122,950,115900,2020,4,11,Nov,Nov-20,3,Wed,45,Q4
13-04-2020,Chile,Saga Falabella,Motorola,Tuenti,675,5,950,4750,2020,2,4,Apr,Apr-20,1,Mon,16,Q2
08-02-2019,France,Oeschle,Motorola,Tuenti,675,73,950,69350,2019,1,2,Feb,Feb-19,5,Fri,6,Q1
23-04-2021,El Salvador,Plaza Vea,Motorola,Tuenti,675,40,950,38000,2021,2,4,Apr,Apr-21,5,Fri,17,Q2
30-07-2021,Brasil,Ripley,Motorola,Tuenti,675,38,950,36100,2021,3,7,Jul,Jul-21,5,Fri,31,Q3
18-08-2021,Chile,Plaza Vea,Motorola,Tuenti,675,53,950,50350,2021,3,8,Aug,Aug-21,3,Wed,34,Q3
18-12-2021,Argentina,Ripley,Motorola,Tuenti,675,31,950,29450,2021,4,12,Dec,Dec-21,6,Sat,51,Q4
26-10-2021,Uruguay,Metro,Motorola,Tuenti,675,93,950,88350,2021,4,10,Oct,Oct-21,2,Tue,44,Q4
19-06-2021,France,Plaza Vea,Motorola,Tuenti,675,56,950,53200,2021,2,6,Jun,Jun-21,6,Sat,25,Q2
12-06-2019,Canada,Tottus,Motorola,Entel,675,138,950,131100,2019,2,6,Jun,Jun-19,3,Wed,24,Q2
23-06-2021,Canada,Metro,Motorola,Entel,675,69,950,65550,2021,2,6,Jun,Jun-21,3,Wed,26,Q2
13-08-2019,France,Oeschle,Motorola,Entel,675,159,950,151050,2019,3,8,Aug,Aug-19,2,Tue,33,Q3
12-10-2019,Paraguay,Plaza Vea,Motorola,Entel,675,148,950,140600,2019,4,10,Oct,Oct-19,6,Sat,41,Q4
08-10-2021,Brasil,Saga Falabella,Motorola,Entel,675,38,950,36100,2021,4,10,Oct,Oct-21,5,Fri,41,Q4
30-07-2021,Guatemala,Metro,Motorola,Entel,675,51,950,48450,2021,3,7,Jul,Jul-21,5,Fri,31,Q3
30-05-2021,Argentina,Tottus,Motorola,Entel,675,233,950,221350,2021,2,5,May,May-21,7,Sun,22,Q2
04-02-2021,Spain,Tottus,Motorola,Entel,675,236,950,224200,2021,1,2,Feb,Feb-21,4,Thu,6,Q1
10-11-2020,Germany,Metro,Motorola,Entel,675,27,950,25650,2020,4,11,Nov,Nov-20,2,Tue,46,Q4
08-12-2018,Germany,Metro,Motorola,Entel,675,116,950,110200,2018,4,12,Dec,Dec-18,6,Sat,49,Q4
19-03-2020,Canada,Metro,Motorola,Entel,675,76,950,72200,2020,1,3,Mar,Mar-20,4,Thu,12,Q1
23-09-2020,Bolivia,Metro,Motorola,Entel,675,86,950,81700,2020,3,9,Sep,Sep-20,3,Wed,39,Q3
16-09-2020,Canada,Plaza Vea,Motorola,Entel,675,121,950,114950,2020,3,9,Sep,Sep-20,3,Wed,38,Q3
29-01-2021,Cuba,Metro,Motorola,Entel,675,92,950,87400,2021,1,1,Jan,Jan-21,5,Fri,5,Q1
08-02-2021,Bolivia,Metro,Motorola,Entel,675,108,950,102600,2021,1,2,Feb,Feb-21,1,Mon,7,Q1
26-03-2019,Spain,Oeschle,Motorola,Entel,675,132,950,125400,2019,1,3,Mar,Mar-19,2,Tue,13,Q1
23-10-2018,Denmark,Tottus,Motorola,Entel,675,173,950,164350,2018,4,10,Oct,Oct-18,2,Tue,43,Q4
20-03-2018,Mexico,Saga Falabella,Motorola,Entel,675,22,950,20900,2018,1,3,Mar,Mar-18,2,Tue,12,Q1
07-01-2021,Peru,Plaza Vea,Motorola,Entel,675,112,950,106400,2021,1,1,Jan,Jan-21,4,Thu,2,Q1
18-02-2020,Spain,Saga Falabella,Motorola,Entel,675,37,950,35150,2020,1,2,Feb,Feb-20,2,Tue,8,Q1
21-12-2019,Uruguay,Tottus,Motorola,Entel,675,41,950,38950,2019,4,12,Dec,Dec-19,6,Sat,51,Q4
26-12-2019,United Kingdom,Ripley,Motorola,Entel,675,44,950,41800,2019,4,12,Dec,Dec-19,4,Thu,52,Q4
17-01-2019,Ireland,Metro,Motorola,Entel,675,24,950,22800,2019,1,1,Jan,Jan-19,4,Thu,3,Q1
05-02-2020,Ireland,Saga Falabella,Motorola,Entel,675,37,950,35150,2020,1,2,Feb,Feb-20,3,Wed,6,Q1
10-06-2021,Mexico,Tottus,Motorola,Entel,675,27,950,25650,2021,2,6,Jun,Jun-21,4,Thu,24,Q2
16-02-2021,Venezuela,Tottus,Motorola,Entel,675,175,950,166250,2021,1,2,Feb,Feb-21,2,Tue,8,Q1
30-11-2020,United Kingdom,Ripley,Motorola,Entel,675,9,950,8550,2020,4,11,Nov,Nov-20,1,Mon,49,Q4
18-12-2020,Mexico,Saga Falabella,Motorola,Entel,675,20,950,19000,2020,4,12,Dec,Dec-20,5,Fri,51,Q4
27-12-2020,Uruguay,Saga Falabella,Motorola,Entel,675,13,950,12350,2020,4,12,Dec,Dec-20,7,Sun,52,Q4
31-08-2021,United Kingdom,Plaza Vea,Motorola,Entel,675,19,950,18050,2021,3,8,Aug,Aug-21,2,Tue,36,Q3
12-06-2019,Canada,Tottus,Motorola,Entel,675,138,950,131100,2019,2,6,Jun,Jun-19,3,Wed,24,Q2
23-06-2021,Canada,Metro,Motorola,Entel,675,69,950,65550,2021,2,6,Jun,Jun-21,3,Wed,26,Q2
13-08-2019,France,Oeschle,Motorola,Entel,675,159,950,151050,2019,3,8,Aug,Aug-19,2,Tue,33,Q3
12-10-2019,Paraguay,Plaza Vea,Motorola,Entel,675,148,950,140600,2019,4,10,Oct,Oct-19,6,Sat,41,Q4
08-10-2021,Brasil,Saga Falabella,Motorola,Entel,675,38,950,36100,2021,4,10,Oct,Oct-21,5,Fri,41,Q4
30-07-2021,Guatemala,Metro,Motorola,Entel,675,51,950,48450,2021,3,7,Jul,Jul-21,5,Fri,31,Q3
30-05-2021,Argentina,Tottus,Motorola,Entel,675,233,950,221350,2021,2,5,May,May-21,7,Sun,22,Q2
04-02-2021,Spain,Tottus,Motorola,Entel,675,236,950,224200,2021,1,2,Feb,Feb-21,4,Thu,6,Q1
10-11-2020,Germany,Metro,Motorola,Entel,675,27,950,25650,2020,4,11,Nov,Nov-20,2,Tue,46,Q4
08-12-2018,Germany,Metro,Motorola,Entel,675,116,950,110200,2018,4,12,Dec,Dec-18,6,Sat,49,Q4
19-03-2020,Canada,Metro,Motorola,Entel,675,76,950,72200,2020,1,3,Mar,Mar-20,4,Thu,12,Q1
23-09-2020,Bolivia,Metro,Motorola,Entel,675,86,950,81700,2020,3,9,Sep,Sep-20,3,Wed,39,Q3
16-09-2020,Canada,Plaza Vea,Motorola,Entel,675,121,950,114950,2020,3,9,Sep,Sep-20,3,Wed,38,Q3
29-01-2021,Cuba,Metro,Motorola,Entel,675,92,950,87400,2021,1,1,Jan,Jan-21,5,Fri,5,Q1
08-02-2021,Bolivia,Metro,Motorola,Entel,675,108,950,102600,2021,1,2,Feb,Feb-21,1,Mon,7,Q1
26-03-2019,Spain,Oeschle,Motorola,Entel,675,132,950,125400,2019,1,3,Mar,Mar-19,2,Tue,13,Q1
23-10-2018,Denmark,Tottus,Motorola,Entel,675,173,950,164350,2018,4,10,Oct,Oct-18,2,Tue,43,Q4
20-03-2018,Mexico,Saga Falabella,Motorola,Entel,675,22,950,20900,2018,1,3,Mar,Mar-18,2,Tue,12,Q1
07-01-2021,Peru,Plaza Vea,Motorola,Entel,675,112,950,106400,2021,1,1,Jan,Jan-21,4,Thu,2,Q1
18-02-2020,Spain,Saga Falabella,Motorola,Entel,675,37,950,35150,2020,1,2,Feb,Feb-20,2,Tue,8,Q1
21-12-2019,Uruguay,Tottus,Motorola,Entel,675,41,950,38950,2019,4,12,Dec,Dec-19,6,Sat,51,Q4
26-12-2019,United Kingdom,Ripley,Motorola,Entel,675,44,950,41800,2019,4,12,Dec,Dec-19,4,Thu,52,Q4
17-01-2019,Ireland,Metro,Motorola,Entel,675,24,950,22800,2019,1,1,Jan,Jan-19,4,Thu,3,Q1
05-02-2020,Ireland,Saga Falabella,Motorola,Entel,675,37,950,35150,2020,1,2,Feb,Feb-20,3,Wed,6,Q1
10-06-2021,Mexico,Tottus,Motorola,Entel,675,27,950,25650,2021,2,6,Jun,Jun-21,4,Thu,24,Q2
16-02-2021,Venezuela,Tottus,Motorola,Entel,675,175,950,166250,2021,1,2,Feb,Feb-21,2,Tue,8,Q1
30-11-2020,United Kingdom,Ripley,Motorola,Entel,675,9,950,8550,2020,4,11,Nov,Nov-20,1,Mon,49,Q4
18-12-2020,Mexico,Saga Falabella,Motorola,Entel,675,20,950,19000,2020,4,12,Dec,Dec-20,5,Fri,51,Q4
27-12-2020,Uruguay,Saga Falabella,Motorola,Entel,675,13,950,12350,2020,4,12,Dec,Dec-20,7,Sun,52,Q4
31-08-2021,United Kingdom,Plaza Vea,Motorola,Entel,675,19,950,18050,2021,3,8,Aug,Aug-21,2,Tue,36,Q3
27-09-2019,Venezuela,Oeschle,Nokia,Tuenti,365,143,650,92950,2019,3,9,Sep,Sep-19,5,Fri,39,Q3
16-12-2018,Colombia,Ripley,Nokia,Tuenti,365,65,650,42250,2018,4,12,Dec,Dec-18,7,Sun,50,Q4
12-11-2020,Uruguay,Ripley,Nokia,Tuenti,365,24,650,15600,2020,4,11,Nov,Nov-20,4,Thu,46,Q4
09-04-2020,Cuba,Oeschle,Nokia,Tuenti,365,40,650,26000,2020,2,4,Apr,Apr-20,4,Thu,15,Q2
21-09-2021,Ireland,Oeschle,Nokia,Tuenti,365,192,650,124800,2021,3,9,Sep,Sep-21,2,Tue,39,Q3
06-10-2018,Spain,Ripley,Nokia,Tuenti,365,3,650,1950,2018,4,10,Oct,Oct-18,6,Sat,40,Q4
04-07-2021,Paraguay,Oeschle,Nokia,Tuenti,365,186,650,120900,2021,3,7,Jul,Jul-21,7,Sun,27,Q3
17-05-2021,Colombia,Metro,Nokia,Tuenti,365,102,650,66300,2021,2,5,May,May-21,1,Mon,21,Q2
08-05-2020,USA,Metro,Nokia,Tuenti,365,43,650,27950,2020,2,5,May,May-20,5,Fri,19,Q2
01-02-2021,Chile,Saga Falabella,Nokia,Tuenti,365,23,650,14950,2021,1,2,Feb,Feb-21,1,Mon,6,Q1
29-04-2021,Brasil,Metro,Nokia,Tuenti,365,36,650,23400,2021,2,4,Apr,Apr-21,4,Thu,18,Q2
04-11-2021,Mexico,Oeschle,Nokia,Tuenti,365,82,650,53300,2021,4,11,Nov,Nov-21,4,Thu,45,Q4
02-07-2019,Brasil,Tottus,Nokia,Tuenti,365,274,650,178100,2019,3,7,Jul,Jul-19,2,Tue,27,Q3
05-05-2021,Denmark,Metro,Nokia,Tuenti,365,10,650,6500,2021,2,5,May,May-21,3,Wed,19,Q2
29-09-2021,Ireland,Plaza Vea,Nokia,Tuenti,365,68,650,44200,2021,3,9,Sep,Sep-21,3,Wed,40,Q3
12-04-2018,Bolivia,Plaza Vea,Nokia,Tuenti,365,132,650,85800,2018,2,4,Apr,Apr-18,4,Thu,15,Q2
05-10-2018,Spain,Oeschle,Nokia,Tuenti,365,145,650,94250,2018,4,10,Oct,Oct-18,5,Fri,40,Q4
27-08-2019,Mexico,Oeschle,Nokia,Tuenti,365,149,650,96850,2019,3,8,Aug,Aug-19,2,Tue,35,Q3
23-09-2019,United Kingdom,Ripley,Nokia,Tuenti,365,46,650,29900,2019,3,9,Sep,Sep-19,1,Mon,39,Q3
18-11-2021,Peru,Ripley,Nokia,Tuenti,365,31,650,20150,2021,4,11,Nov,Nov-21,4,Thu,47,Q4
31-10-2018,Cuba,Metro,Nokia,Tuenti,365,24,650,15600,2018,4,10,Oct,Oct-18,3,Wed,44,Q4
28-06-2019,Colombia,Ripley,Nokia,Tuenti,365,1,650,650,2019,2,6,Jun,Jun-19,5,Fri,26,Q2
10-12-2021,Guatemala,Ripley,Nokia,Tuenti,365,54,650,35100,2021,4,12,Dec,Dec-21,5,Fri,50,Q4
09-09-2018,Bolivia,Ripley,Nokia,Tuenti,365,90,650,58500,2018,3,9,Sep,Sep-18,7,Sun,36,Q3
26-12-2019,France,Oeschle,Nokia,Tuenti,365,226,650,146900,2019,4,12,Dec,Dec-19,4,Thu,52,Q4
02-09-2021,Paraguay,Plaza Vea,Nokia,Tuenti,365,74,650,48100,2021,3,9,Sep,Sep-21,4,Thu,36,Q3
06-02-2020,Germany,Oeschle,Nokia,Tuenti,365,226,650,146900,2020,1,2,Feb,Feb-20,4,Thu,6,Q1
20-12-2019,Uruguay,Metro,Nokia,Tuenti,365,33,650,21450,2019,4,12,Dec,Dec-19,5,Fri,51,Q4
26-02-2021,Ireland,Saga Falabella,Nokia,Tuenti,365,36,650,23400,2021,1,2,Feb,Feb-21,5,Fri,9,Q1
16-01-2018,Denmark,Metro,Nokia,Tuenti,365,1,650,650,2018,1,1,Jan,Jan-18,2,Tue,3,Q1
01-05-2019,France,Metro,Nokia,Tuenti,365,54,650,35100,2019,2,5,May,May-19,3,Wed,18,Q2
15-04-2021,Canada,Metro,Nokia,Tuenti,365,146,650,94900,2021,2,4,Apr,Apr-21,4,Thu,16,Q2
29-11-2018,Spain,Oeschle,Nokia,Tuenti,365,249,650,161850,2018,4,11,Nov,Nov-18,4,Thu,48,Q4
23-09-2021,Switzerland,Metro,Nokia,Tuenti,365,64,650,41600,2021,3,9,Sep,Sep-21,4,Thu,39,Q3
28-12-2018,France,Metro,Nokia,Tuenti,365,11,650,7150,2018,4,12,Dec,Dec-18,5,Fri,52,Q4
26-11-2021,Guatemala,Tottus,Nokia,Tuenti,365,286,650,185900,2021,4,11,Nov,Nov-21,5,Fri,48,Q4
27-09-2019,Venezuela,Oeschle,Nokia,Tuenti,365,143,650,92950,2019,3,9,Sep,Sep-19,5,Fri,39,Q3
16-12-2018,Colombia,Ripley,Nokia,Tuenti,365,65,650,42250,2018,4,12,Dec,Dec-18,7,Sun,50,Q4
12-11-2020,Uruguay,Ripley,Nokia,Tuenti,365,24,650,15600,2020,4,11,Nov,Nov-20,4,Thu,46,Q4
09-04-2020,Cuba,Oeschle,Nokia,Tuenti,365,40,650,26000,2020,2,4,Apr,Apr-20,4,Thu,15,Q2
21-09-2021,Ireland,Oeschle,Nokia,Tuenti,365,192,650,124800,2021,3,9,Sep,Sep-21,2,Tue,39,Q3
06-10-2018,Spain,Ripley,Nokia,Tuenti,365,3,650,1950,2018,4,10,Oct,Oct-18,6,Sat,40,Q4
04-07-2021,Paraguay,Oeschle,Nokia,Tuenti,365,186,650,120900,2021,3,7,Jul,Jul-21,7,Sun,27,Q3
17-05-2021,Colombia,Metro,Nokia,Tuenti,365,102,650,66300,2021,2,5,May,May-21,1,Mon,21,Q2
08-05-2020,USA,Metro,Nokia,Tuenti,365,43,650,27950,2020,2,5,May,May-20,5,Fri,19,Q2
01-02-2021,Chile,Saga Falabella,Nokia,Tuenti,365,23,650,14950,2021,1,2,Feb,Feb-21,1,Mon,6,Q1
29-04-2021,Brasil,Metro,Nokia,Tuenti,365,36,650,23400,2021,2,4,Apr,Apr-21,4,Thu,18,Q2
04-11-2021,Mexico,Oeschle,Nokia,Tuenti,365,82,650,53300,2021,4,11,Nov,Nov-21,4,Thu,45,Q4
02-07-2019,Brasil,Tottus,Nokia,Tuenti,365,274,650,178100,2019,3,7,Jul,Jul-19,2,Tue,27,Q3
05-05-2021,Denmark,Metro,Nokia,Tuenti,365,10,650,6500,2021,2,5,May,May-21,3,Wed,19,Q2
29-09-2021,Ireland,Plaza Vea,Nokia,Tuenti,365,68,650,44200,2021,3,9,Sep,Sep-21,3,Wed,40,Q3
12-04-2018,Bolivia,Plaza Vea,Nokia,Tuenti,365,132,650,85800,2018,2,4,Apr,Apr-18,4,Thu,15,Q2
05-10-2018,Spain,Oeschle,Nokia,Tuenti,365,145,650,94250,2018,4,10,Oct,Oct-18,5,Fri,40,Q4
27-08-2019,Mexico,Oeschle,Nokia,Tuenti,365,149,650,96850,2019,3,8,Aug,Aug-19,2,Tue,35,Q3
23-09-2019,United Kingdom,Ripley,Nokia,Tuenti,365,46,650,29900,2019,3,9,Sep,Sep-19,1,Mon,39,Q3
18-11-2021,Peru,Ripley,Nokia,Tuenti,365,31,650,20150,2021,4,11,Nov,Nov-21,4,Thu,47,Q4
31-10-2018,Cuba,Metro,Nokia,Tuenti,365,24,650,15600,2018,4,10,Oct,Oct-18,3,Wed,44,Q4
28-06-2019,Colombia,Ripley,Nokia,Tuenti,365,1,650,650,2019,2,6,Jun,Jun-19,5,Fri,26,Q2
10-12-2021,Guatemala,Ripley,Nokia,Tuenti,365,54,650,35100,2021,4,12,Dec,Dec-21,5,Fri,50,Q4
09-09-2018,Bolivia,Ripley,Nokia,Tuenti,365,90,650,58500,2018,3,9,Sep,Sep-18,7,Sun,36,Q3
26-12-2019,France,Oeschle,Nokia,Tuenti,365,226,650,146900,2019,4,12,Dec,Dec-19,4,Thu,52,Q4
02-09-2021,Paraguay,Plaza Vea,Nokia,Tuenti,365,74,650,48100,2021,3,9,Sep,Sep-21,4,Thu,36,Q3
06-02-2020,Germany,Oeschle,Nokia,Tuenti,365,226,650,146900,2020,1,2,Feb,Feb-20,4,Thu,6,Q1
20-12-2019,Uruguay,Metro,Nokia,Tuenti,365,33,650,21450,2019,4,12,Dec,Dec-19,5,Fri,51,Q4
26-02-2021,Ireland,Saga Falabella,Nokia,Tuenti,365,36,650,23400,2021,1,2,Feb,Feb-21,5,Fri,9,Q1
16-01-2018,Denmark,Metro,Nokia,Tuenti,365,1,650,650,2018,1,1,Jan,Jan-18,2,Tue,3,Q1
01-05-2019,France,Metro,Nokia,Tuenti,365,54,650,35100,2019,2,5,May,May-19,3,Wed,18,Q2
15-04-2021,Canada,Metro,Nokia,Tuenti,365,146,650,94900,2021,2,4,Apr,Apr-21,4,Thu,16,Q2
29-11-2018,Spain,Oeschle,Nokia,Tuenti,365,249,650,161850,2018,4,11,Nov,Nov-18,4,Thu,48,Q4
23-09-2021,Switzerland,Metro,Nokia,Tuenti,365,64,650,41600,2021,3,9,Sep,Sep-21,4,Thu,39,Q3
28-12-2018,France,Metro,Nokia,Tuenti,365,11,650,7150,2018,4,12,Dec,Dec-18,5,Fri,52,Q4
26-11-2021,Guatemala,Tottus,Nokia,Tuenti,365,286,650,185900,2021,4,11,Nov,Nov-21,5,Fri,48,Q4
02-10-2019,Brasil,Plaza Vea,Nokia,Claro,365,76,650,49400,2019,4,10,Oct,Oct-19,3,Wed,40,Q4
17-02-2018,Ireland,Tottus,Nokia,Claro,365,42,650,27300,2018,1,2,Feb,Feb-18,6,Sat,7,Q1
29-06-2018,USA,Plaza Vea,Nokia,Claro,365,50,650,32500,2018,2,6,Jun,Jun-18,5,Fri,26,Q2
23-09-2020,Brasil,Metro,Nokia,Claro,365,29,650,18850,2020,3,9,Sep,Sep-20,3,Wed,39,Q3
09-02-2018,Guatemala,Saga Falabella,Nokia,Claro,365,14,650,9100,2018,1,2,Feb,Feb-18,5,Fri,6,Q1
11-04-2020,Bolivia,Ripley,Nokia,Claro,365,21,650,13650,2020,2,4,Apr,Apr-20,6,Sat,15,Q2
31-07-2019,Brasil,Oeschle,Nokia,Claro,365,6,650,3900,2019,3,7,Jul,Jul-19,3,Wed,31,Q3
17-12-2021,Mexico,Saga Falabella,Nokia,Claro,365,17,650,11050,2021,4,12,Dec,Dec-21,5,Fri,51,Q4
22-11-2019,United Kingdom,Oeschle,Nokia,Claro,365,78,650,50700,2019,4,11,Nov,Nov-19,5,Fri,47,Q4
09-04-2020,Cuba,Tottus,Nokia,Claro,365,107,650,69550,2020,2,4,Apr,Apr-20,4,Thu,15,Q2
08-12-2021,Germany,Tottus,Nokia,Claro,365,51,650,33150,2021,4,12,Dec,Dec-21,3,Wed,50,Q4
17-06-2021,Mexico,Tottus,Nokia,Claro,365,39,650,25350,2021,2,6,Jun,Jun-21,4,Thu,25,Q2
26-01-2020,USA,Ripley,Nokia,Claro,365,31,650,20150,2020,1,1,Jan,Jan-20,7,Sun,4,Q1
11-08-2019,Guatemala,Metro,Nokia,Claro,365,7,650,4550,2019,3,8,Aug,Aug-19,7,Sun,32,Q3
17-11-2020,Peru,Metro,Nokia,Claro,365,49,650,31850,2020,4,11,Nov,Nov-20,2,Tue,47,Q4
13-04-2021,Jamaica,Ripley,Nokia,Claro,365,23,650,14950,2021,2,4,Apr,Apr-21,2,Tue,16,Q2
03-06-2019,Spain,Saga Falabella,Nokia,Claro,365,18,650,11700,2019,2,6,Jun,Jun-19,1,Mon,23,Q2
16-07-2019,Portugal,Plaza Vea,Nokia,Claro,365,50,650,32500,2019,3,7,Jul,Jul-19,2,Tue,29,Q3
10-11-2018,Canada,Metro,Nokia,Claro,365,29,650,18850,2018,4,11,Nov,Nov-18,6,Sat,45,Q4
15-03-2020,United Kingdom,Oeschle,Nokia,Claro,365,74,650,48100,2020,1,3,Mar,Mar-20,7,Sun,11,Q1
02-12-2019,Brasil,Tottus,Nokia,Claro,365,39,650,25350,2019,4,12,Dec,Dec-19,1,Mon,49,Q4
17-10-2021,France,Oeschle,Nokia,Claro,365,94,650,61100,2021,4,10,Oct,Oct-21,7,Sun,42,Q4
31-10-2018,Guatemala,Plaza Vea,Nokia,Claro,365,4,650,2600,2018,4,10,Oct,Oct-18,3,Wed,44,Q4
11-12-2019,Switzerland,Oeschle,Nokia,Claro,365,64,650,41600,2019,4,12,Dec,Dec-19,3,Wed,50,Q4
26-08-2019,El Salvador,Saga Falabella,Nokia,Claro,365,18,650,11700,2019,3,8,Aug,Aug-19,1,Mon,35,Q3
17-05-2021,Denmark,Oeschle,Nokia,Claro,365,91,650,59150,2021,2,5,May,May-21,1,Mon,21,Q2
20-01-2021,Venezuela,Plaza Vea,Nokia,Claro,365,51,650,33150,2021,1,1,Jan,Jan-21,3,Wed,4,Q1
23-04-2021,Ireland,Tottus,Nokia,Claro,365,66,650,42900,2021,2,4,Apr,Apr-21,5,Fri,17,Q2
27-09-2021,Ireland,Tottus,Nokia,Claro,365,5,650,3250,2021,3,9,Sep,Sep-21,1,Mon,40,Q3
25-01-2020,Cuba,Metro,Nokia,Claro,365,19,650,12350,2020,1,1,Jan,Jan-20,6,Sat,4,Q1
01-07-2020,Argentina,Saga Falabella,Nokia,Claro,365,19,650,12350,2020,3,7,Jul,Jul-20,3,Wed,27,Q3
22-10-2021,Denmark,Ripley,Nokia,Claro,365,34,650,22100,2021,4,10,Oct,Oct-21,5,Fri,43,Q4
06-06-2020,Germany,Tottus,Nokia,Claro,365,107,650,69550,2020,2,6,Jun,Jun-20,6,Sat,23,Q2
22-07-2020,Colombia,Plaza Vea,Nokia,Claro,365,14,650,9100,2020,3,7,Jul,Jul-20,3,Wed,30,Q3
21-02-2021,Colombia,Oeschle,Nokia,Claro,365,83,650,53950,2021,1,2,Feb,Feb-21,7,Sun,8,Q1
14-04-2018,Argentina,Ripley,Nokia,Claro,365,9,650,5850,2018,2,4,Apr,Apr-18,6,Sat,15,Q2
03-03-2018,Uruguay,Plaza Vea,Nokia,Claro,365,40,650,26000,2018,1,3,Mar,Mar-18,6,Sat,9,Q1
19-12-2019,Denmark,Ripley,Nokia,Claro,365,16,650,10400,2019,4,12,Dec,Dec-19,4,Thu,51,Q4
02-10-2019,Brasil,Plaza Vea,Nokia,Claro,365,76,650,49400,2019,4,10,Oct,Oct-19,3,Wed,40,Q4
17-02-2018,Ireland,Tottus,Nokia,Claro,365,42,650,27300,2018,1,2,Feb,Feb-18,6,Sat,7,Q1
29-06-2018,USA,Plaza Vea,Nokia,Claro,365,50,650,32500,2018,2,6,Jun,Jun-18,5,Fri,26,Q2
23-09-2020,Brasil,Metro,Nokia,Claro,365,29,650,18850,2020,3,9,Sep,Sep-20,3,Wed,39,Q3
09-02-2018,Guatemala,Saga Falabella,Nokia,Claro,365,14,650,9100,2018,1,2,Feb,Feb-18,5,Fri,6,Q1
11-04-2020,Bolivia,Ripley,Nokia,Claro,365,21,650,13650,2020,2,4,Apr,Apr-20,6,Sat,15,Q2
31-07-2019,Brasil,Oeschle,Nokia,Claro,365,6,650,3900,2019,3,7,Jul,Jul-19,3,Wed,31,Q3
17-12-2021,Mexico,Saga Falabella,Nokia,Claro,365,17,650,11050,2021,4,12,Dec,Dec-21,5,Fri,51,Q4
22-11-2019,United Kingdom,Oeschle,Nokia,Claro,365,78,650,50700,2019,4,11,Nov,Nov-19,5,Fri,47,Q4
09-04-2020,Cuba,Tottus,Nokia,Claro,365,107,650,69550,2020,2,4,Apr,Apr-20,4,Thu,15,Q2
08-12-2021,Germany,Tottus,Nokia,Claro,365,51,650,33150,2021,4,12,Dec,Dec-21,3,Wed,50,Q4
17-06-2021,Mexico,Tottus,Nokia,Claro,365,39,650,25350,2021,2,6,Jun,Jun-21,4,Thu,25,Q2
26-01-2020,USA,Ripley,Nokia,Claro,365,31,650,20150,2020,1,1,Jan,Jan-20,7,Sun,4,Q1
11-08-2019,Guatemala,Metro,Nokia,Claro,365,7,650,4550,2019,3,8,Aug,Aug-19,7,Sun,32,Q3
17-11-2020,Peru,Metro,Nokia,Claro,365,49,650,31850,2020,4,11,Nov,Nov-20,2,Tue,47,Q4
13-04-2021,Jamaica,Ripley,Nokia,Claro,365,23,650,14950,2021,2,4,Apr,Apr-21,2,Tue,16,Q2
03-06-2019,Spain,Saga Falabella,Nokia,Claro,365,18,650,11700,2019,2,6,Jun,Jun-19,1,Mon,23,Q2
16-07-2019,Portugal,Plaza Vea,Nokia,Claro,365,50,650,32500,2019,3,7,Jul,Jul-19,2,Tue,29,Q3
10-11-2018,Canada,Metro,Nokia,Claro,365,29,650,18850,2018,4,11,Nov,Nov-18,6,Sat,45,Q4
15-03-2020,United Kingdom,Oeschle,Nokia,Claro,365,74,650,48100,2020,1,3,Mar,Mar-20,7,Sun,11,Q1
02-12-2019,Brasil,Tottus,Nokia,Claro,365,39,650,25350,2019,4,12,Dec,Dec-19,1,Mon,49,Q4
17-10-2021,France,Oeschle,Nokia,Claro,365,94,650,61100,2021,4,10,Oct,Oct-21,7,Sun,42,Q4
31-10-2018,Guatemala,Plaza Vea,Nokia,Claro,365,4,650,2600,2018,4,10,Oct,Oct-18,3,Wed,44,Q4
11-12-2019,Switzerland,Oeschle,Nokia,Claro,365,64,650,41600,2019,4,12,Dec,Dec-19,3,Wed,50,Q4
26-08-2019,El Salvador,Saga Falabella,Nokia,Claro,365,18,650,11700,2019,3,8,Aug,Aug-19,1,Mon,35,Q3
17-05-2021,Denmark,Oeschle,Nokia,Claro,365,91,650,59150,2021,2,5,May,May-21,1,Mon,21,Q2
20-01-2021,Venezuela,Plaza Vea,Nokia,Claro,365,51,650,33150,2021,1,1,Jan,Jan-21,3,Wed,4,Q1
23-04-2021,Ireland,Tottus,Nokia,Claro,365,66,650,42900,2021,2,4,Apr,Apr-21,5,Fri,17,Q2
27-09-2021,Ireland,Tottus,Nokia,Claro,365,5,650,3250,2021,3,9,Sep,Sep-21,1,Mon,40,Q3
25-01-2020,Cuba,Metro,Nokia,Claro,365,19,650,12350,2020,1,1,Jan,Jan-20,6,Sat,4,Q1
01-07-2020,Argentina,Saga Falabella,Nokia,Claro,365,19,650,12350,2020,3,7,Jul,Jul-20,3,Wed,27,Q3
22-10-2021,Denmark,Ripley,Nokia,Claro,365,34,650,22100,2021,4,10,Oct,Oct-21,5,Fri,43,Q4
